"","UBB","HIST1H1C","UBC","PFN1","CDK4","NFKBIA","HSPA8","HSP90AB1","DAXX","ACTB","GADD45G","BTG2","PCBP1","APEX1","H2AFZ","H2AFX","TRIM28","CIB1","NOP10","SOX4","UBD","CCND1","TCEB2","DDX5","HES1","POLR2I","HIST1H1B","STOML2","PSMB6","SOX9","COPS6","RASSF7","HMGB2","CIRBP","YBX1","C9orf142","CALM3","POLR2L","SRSF6","CETN2","RAD23A","POLR2K","ZNHIT1","GADD45A","POLE3","UBA1","VCP","UBE2C","POLD4","NHP2","SOD1","CDKN1A","PUF60","TREX1","STRA13","GPS1","MDM2","HNRNPU","POLR2G","MVP","CCNO","KPNA2","RBM38","SNAI2","POLD2","TINF2","POLR2J","IDH1","THAP7","PPP4C","UBE2NL","POLR2H","CHRAC1","ASNA1","MRPL40","ZWINT","PER1","NDNL2","CDKN2A","BCL3","HRAS","TADA3","KAT2A","NPM1","RNF113A","POLR2E","YWHAE","NCAPD3","COPS7A","GATAD1","RRM2","PCNA","SUMO3","NONO","OTUB1","YWHAB","RNASEH2C","PTBP1","CCND2","ARPC4"
"RRM2",-0.175294612220517,-0.239671019391505,-0.0124551071505503,0.0884759610942377,0.0638266287222134,-0.00503479050037768,0.0360857778355008,-0.0830712683618439,0.0307974019790135,0.110522862776663,-0.296722052153965,-0.327743269132315,0.1076984006107,-0.00625141870649649,0.526852972192562,0.256418461959304,0.0827434436198218,-0.203241517208517,0.099270556026388,0.0381345025894099,0.103860894156324,-0.0443063696405971,-0.112587145909637,-0.273964264084468,-0.197383881712996,-0.030425880681807,0.0175500111841242,0.216803281294721,0.0427023720206085,-0.257189105879014,0.0160284457220499,-0.324601484972003,0.452126525240616,-0.515895081142811,0.102679363248366,-0.144838696767213,-0.173392855727695,-0.180899481308681,-0.452912768580285,-0.0585056211054545,-0.00751960094940403,0.0812784987095951,-0.0416347850994492,0.116034678131306,0.362862917276951,-0.102827789458054,-0.0937893209212561,0.405342717385523,-0.269336642281876,-0.107477177418703,-0.161242639536057,0.0469724355023581,0.0237309853727683,-0.358960624092255,-0.174413314609753,-0.173437180499023,0.0221347144070296,-0.132996286509384,0.0773069086651326,-0.0756010367372848,-0.0300878163972851,0.64905853083676,0.0464544065270021,0.291379976148311,-0.0649538653850395,-0.185667290844697,-0.015554833482223,-0.305094177242494,-0.112969974645039,0.188157589050863,0.189735350527,0.266108012515828,0.0861523930775284,0.0481179268356126,-0.13859385909073,0.653693632058715,-0.339699541035115,-0.127959883240313,0.129576774736718,0.0270678829375451,-0.00912795264573829,-0.426089902138459,-0.117372066700191,-0.0746935957702196,-0.111735534809207,-0.180532667863846,-0.0315547531228117,-0.272993739912535,-0.0249160226676092,-0.10246230824599,1,0.596184614489552,0.110640165120273,-0.0671729132780225,-0.0287338623505393,0.0576497083419115,-0.203667066084267,0.153154680381936,0.0115935788372713,-0.0908379184113299
"PCNA",-0.00404356859938497,-0.180259390247573,-0.0210566508872909,0.23282604724359,0.133372935413234,-0.00523526899589529,-0.0148976559661223,-0.152400540786402,0.131519776379084,0.108080124402699,-0.230219358701967,-0.276749731179251,0.072551224296461,0.165090882042371,0.577122408946939,0.392193295178265,0.16089488743865,-0.164634476218315,0.243127534500023,0.0471145196790252,0.0974270134432443,-0.0838062112408231,0.109659807831856,-0.333540208540571,-0.174838378539819,0.214593712081975,-0.00055368715650855,0.336142092206099,0.170956691084275,-0.152688883336737,0.178242511136837,-0.219159815967033,0.448006465025083,-0.422699186278937,0.203622184725227,0.0203454928408868,-0.0716707226423246,0.0209342951540556,-0.332513868139479,0.142818439384117,0.118511339538342,0.250559411915776,0.171990731703838,0.138211193191156,0.449120319057348,-0.066922166014669,-0.178614424218984,0.465051679456399,-0.227534860281776,0.122553620239407,0.0072425101547323,0.0267495713160954,0.1677434626288,-0.195730215687591,-0.0380615726450332,-0.0749305017899468,0.0256320889829357,-0.292496140287095,0.33066931149426,-0.177037473680071,0.0234862462747553,0.506850852414852,0.154511088886376,0.181911763115604,0.0584034580089546,-0.0227472266540067,0.217588521327079,-0.306227180535078,-0.0127713044470445,0.311947783507168,0.247046745523044,0.387478898887109,0.164380464857224,0.243264308395399,0.0501606246975191,0.556764855268164,-0.322099655576193,0.0429799509570323,0.279182875062888,-0.00621448237982589,0.0255445292339911,-0.256886492877167,-0.0969541545275621,0.000416732807968848,0.0496419603069664,-0.107338079405362,0.1527973640744,-0.260279148205061,0.0762357777879588,-0.0670811984015554,0.596184614489552,1,0.201343584720726,0.00729696577320284,0.124638795481426,0.100040451655857,-0.0115740449536268,0.0452948747180289,0.0761310175142517,0.0276101980351806
"SUMO3",0.109264966477233,-0.0374005815346986,0.0504681455811802,0.314032640604306,0.0824789294172809,0.0318009664488628,0.195609233538522,-0.0614619310462819,0.0776428113998709,0.25660606210127,-0.122770515253237,-0.148646623123019,0.130462988615875,0.246328366826814,0.223962619865892,0.249114738392836,0.0833777643434117,-0.0311581773714601,0.316505278105971,-0.0530616612620189,0.00264799983638784,-0.0346865819052451,0.267968656911273,-0.289963982752429,-0.113426048895054,0.30113565159934,-0.019527573006985,0.276122367670148,0.0748535557631027,-0.0733810530481535,0.243322960136085,0.0457710687285209,0.0597102384960871,-0.234784836610335,0.331328685810785,0.0488756900519148,0.128704200717955,0.315982594428088,-0.17684848919299,0.324056571178039,0.215778110704451,0.389511575669696,0.379664997168784,0.150234823581389,0.348566591723779,0.169380679833281,-0.225807124657075,0.247519117005154,-0.0148994710919574,0.367510454752584,0.254701576427054,0.000566846595434948,0.298636035445775,0.0456831653641052,0.0726322480784768,0.106821519814372,-0.0223588637630922,-0.345124039044917,0.34307985195566,0.010436562632956,0.00646073507805703,0.192530835755982,0.259522143929951,0.0479836051749038,0.0892141926416283,0.243239093851246,0.327769919320124,-0.146109688987418,0.0690648457491937,0.394190585789485,0.206866543179523,0.243110161594422,0.29652483017684,0.398325300668322,0.184307908149884,0.0787578527475588,-0.190903018323644,0.255565538861477,0.279031755388537,0.118324085882166,-0.109034876976582,0.0897195282022413,-0.197351028251257,0.136553360207446,0.17593807758636,-0.00368708950415993,0.167177856515162,-0.125851467759922,0.158820398001754,-0.0195868151681616,0.110640165120273,0.201343584720726,1,0.00169747121729428,0.334706194716478,0.281461210683499,0.154247164875381,0.0234957120061621,-0.0728898480581752,0.233584126790465
"NONO",0.0418508244943504,0.118657567243172,-0.154545653311515,0.16253440412882,0.0446101860818815,-0.0439704312872988,-0.0454000710798012,0.205564892439417,0.0430155076858236,-0.0618818542889213,0.0684164015338526,-0.00983898525019415,0.122820799416279,0.313835986710518,-0.0977035062019804,0.217417588028536,0.187304603405948,-0.0319440997337034,0.0566847535759084,0.22650293628065,-0.104005164454896,-0.0740203125714396,0.211832504775057,-0.171513721222609,0.0970443441936866,0.230591169991987,-0.0833695402359574,0.0887895659394352,0.0475681742533476,0.121501599142141,0.16759961222709,0.142498616560104,0.0966278770486821,0.0900828052669893,0.181882617342995,0.144883290808004,0.110940845638191,0.160433766135359,0.078770215957867,0.124194311094914,0.225693111110933,0.102160128246846,0.128498725291299,-0.118197273815704,-0.0261492163566484,0.28218274037425,-0.0296261325478476,0.172435996655276,0.00717760281027177,0.293955456716235,0.131147946901807,-0.249006132099916,0.168730565801011,0.184144420971753,0.133196228005257,0.277170026565936,-0.0315834195871184,0.0344450031968858,0.0254052426803948,-0.186486688381749,0.0703655402359617,0.0226436436589705,0.257521753411807,-0.184685774089275,0.226630241076299,-0.0420993214349354,0.217919690792261,0.00196037165928441,0.0299390617676832,0.0807844121822989,-0.0308110665237156,0.126726864561823,0.122207190841663,0.141799084485252,0.101208584821809,0.0109752703412775,-0.0945078964909894,0.15073069554018,0.171065529487472,0.0393417749265879,-0.0157142498262947,0.23745776829463,0.0588536119875053,0.261715280871886,0.242429951291935,0.125662450677556,0.163774576482327,0.024227343516061,-0.027715940750172,-0.0248770559597804,-0.0671729132780225,0.00729696577320284,0.00169747121729428,1,0.245580865142227,0.029282396863393,0.186505587219369,0.214270050005528,0.0216083251732708,-0.0381045080974269
"OTUB1",0.108337021766011,0.152900675810532,-0.0372400466215291,0.600856421622076,0.0238102483024093,-0.0222507529052389,-0.0157671066653867,0.110776210689041,0.115520317792294,0.168256092749413,0.0497276449012541,-0.0859839070535774,0.267204649081557,0.480338288418884,0.110684235532174,0.600786410293613,0.345463028562439,0.0968594342589159,0.427054976212079,0.0620921076263128,-0.0862454386107469,-0.0440130710659506,0.601052638555672,-0.349705560933174,0.0602002128062443,0.595080290351057,-0.0429810264849323,0.300517373446841,0.235981016872857,-0.00492453214079641,0.345107086780371,0.37796798369368,0.0385559274047315,-0.0935332030985998,0.452853159504913,0.382933267563874,0.192078313684375,0.558222836674534,-0.0387317091722128,0.383134502788516,0.496111977318561,0.47537398775843,0.521800771690805,-0.00558408923917443,0.1698418114454,0.446938054848416,-0.213988223174236,0.441985429626343,0.179511359608032,0.632680595892104,0.239987075551295,-0.167342389497021,0.59658265972657,0.348458915280136,0.252250802190718,0.477814534366911,-0.103143405590014,-0.400616755287538,0.412169161840123,-0.104510094616796,0.208442071986463,0.25967277493855,0.539506116758637,-0.121239253070301,0.337417622191272,0.074104121941652,0.577113588233681,-0.162084805943017,0.225954219840339,0.561654404791689,0.105418459130677,0.401092446370779,0.479980268950469,0.499442681408152,0.33253073505939,0.0834991854200777,-0.18627774528802,0.357045842225162,0.480090239030941,0.318311224554202,0.104317213910175,0.407484271764142,0.00966033665997544,0.16546218432676,0.242531898116544,0.269390825255186,0.232599477860822,-0.0650162972347316,0.153929730813724,-0.0864892674248724,-0.0287338623505393,0.124638795481426,0.334706194716478,0.245580865142227,1,0.260047432976969,0.473547866515889,0.27627618082243,-0.0925979840598978,0.238006078974592
"YWHAB",0.0253730830485024,-0.148994361003302,0.0530241903359019,0.262265908096112,0.0420013395841495,0.00213965133306576,0.176227501870754,-0.0295695746341376,0.0547999532017725,0.316215999615738,-0.180019839859649,-0.104091267100446,0.118388131429506,0.168222617062233,0.0143312153943415,0.199051930308435,0.0649722664988946,-0.121297725433281,0.120447034121246,0.0936088680148732,0.00171004240820744,-0.0331151436473331,0.125522888336947,-0.223424347545307,-0.128479100052198,0.192865141567151,-0.0467387740946379,0.0280325419312183,-0.0215371597612873,-0.0191828644323696,0.104787041955198,-0.0439791045342459,-0.0361517596699744,-0.286167111051821,0.224005685732485,-0.119702521676881,0.168862550369561,0.138639787287153,-0.0550616675190672,0.201194807875164,0.102370346496738,0.282343230504716,0.157707815078517,0.12091399067395,0.0814338257330177,0.222652710088589,-0.154914053238249,0.339874932411121,-0.100213891697782,0.159544289355381,-0.049406586563082,0.0496918392099828,0.186109539105487,-0.0977910967016524,-0.179955004429748,0.0095456349245297,-0.0167621970345498,-0.145968899269545,0.0982935337277911,0.0705552029174909,0.0467824617847787,0.179167539010862,0.32560728357814,0.0486845870381536,-0.0765407438735164,0.0517972308475482,0.178219554049269,-0.12985434675598,-0.110020535456134,0.224293976345308,0.087094517558751,-0.0236899152434596,0.218083212718846,0.267726009912637,-0.0148976144614154,0.0370609203635505,-0.138196405911204,0.129147024911061,0.216865794461971,0.0848674761592488,-0.162150888078138,0.00441304672565617,-0.29109843648045,-0.0486662823639731,-0.0306813299864829,-0.0435144636854287,0.118399288438535,-0.160238915221674,0.0974896660742381,-0.014218243106053,0.0576497083419115,0.100040451655857,0.281461210683499,0.029282396863393,0.260047432976969,1,-0.0268952295507163,0.0328288529196023,0.00456804201886075,0.128050644786046
"RNASEH2C",0.499548671792382,0.380195819574995,0.11827316311719,0.369559013910123,0.0719011991584475,-0.0237050298740977,0.0794292536454227,0.0661012818423394,0.080786920825035,0.0603170144410148,0.449273255278273,0.0964232047881084,-0.0387614999937117,0.231956632068228,0.0877992534961375,0.281439578951157,0.167515904210055,0.40479726101841,0.479519751883156,-0.171660277492385,-0.0977742052945713,-0.0598717419124395,0.732086022484075,-0.0258694312453025,0.224509678207056,0.60083638121388,-0.0257639275762073,0.303625188991922,0.529856618811166,0.210091519948009,0.574546854532019,0.463255449970934,-0.0384675995813895,0.506307786313737,0.128778110621871,0.707531784503542,0.386517216104007,0.68130721583886,0.237021083892284,0.349505518481136,0.31361304527476,0.187096901373067,0.643823033159974,0.00791139931972847,0.0668584385813336,0.153010256328447,0.0286727702870913,0.0777955604292062,0.541685017494827,0.677066317634527,0.581701555269167,-0.052474567837992,0.286274851379,0.642229747215247,0.638623767760935,0.625681239590504,0.00121322953016749,-0.272159509419406,0.551452883794901,-0.15390458193579,0.119476132878208,-0.0934254201002836,0.0748355149385726,-0.201340051141318,0.581077757928528,0.261867372161122,0.593277132127205,0.0990698422846935,0.544983275316677,0.352326663670076,0.0331410541825936,0.312341260369447,-0.0147718633198549,0.380035747486779,0.592818366465877,-0.191299825012937,0.0885445544570683,0.329490666670563,0.182542909283799,0.0453365791275383,0.476132372956592,0.639697975391975,0.246441057984905,0.30270720298254,0.495630260933453,0.558512479606323,0.458519039986441,0.087866022509912,0.232046647957094,0.0305465532286349,-0.203667066084267,-0.0115740449536268,0.154247164875381,0.186505587219369,0.473547866515889,-0.0268952295507163,1,-0.066834653224829,0.00292677359619672,0.530194879911844
"PTBP1",-0.290283461964717,0.00826083237828936,-0.0620826709162455,0.225144787519041,-0.102290180160924,-0.0114022969952203,-0.216077752999543,0.167237074373585,0.110118838770368,0.0880392648723358,-0.0278959062804557,-0.114184673993455,0.32944941162533,0.150891804862954,-0.0671683394579742,0.275355940117461,0.319797257787036,-0.050905961787661,-0.0690122866218624,0.177685087512383,-0.0218996008078632,0.0761963821705795,0.018497190086631,-0.259721019290055,0.0617326774599895,0.0850976036941893,-0.103410856671555,0.0249386085896671,-0.077231905454049,-0.116692503973406,-0.0744425736626192,0.144214525762969,0.0430092727969797,-0.143139237373659,0.182385280183927,0.0619315726712489,-0.0666156380826021,0.00781013573369567,-0.162453838562154,-0.132180776551942,0.288674369343841,0.0265993059919388,-0.0502853927083991,-0.0600651927485678,-0.096509629316786,0.257123395010192,0.0532291903221893,0.256469464753508,-0.0642971550002067,0.0662754612441762,-0.152521405909627,-0.0475606909864886,0.256050738660758,0.0184385660985371,-0.105413140496026,0.082040712875223,-0.146032835409564,0.0893616826559014,-0.263370606831782,0.0618894729291981,0.0929297988586875,0.245420066752338,0.315366068268306,0.0727498196534342,0.134622902324219,-0.243085460320408,0.0546628230218441,-0.193929054656349,0.00125484542612463,0.140562722378465,-0.159553305241793,0.137111085021532,0.317313056434479,-0.041961292784211,-0.0942738973196174,0.224487871001937,-0.15185401290104,-0.09582888868466,0.204939670837497,0.375960991530203,0.0464272985821275,0.0103422020888812,0.0535345351962969,0.0146653559619767,-0.0568673810049784,0.227595962504155,-0.243902369888938,-0.118630583104934,-0.107045144350471,-0.117432654135995,0.153154680381936,0.0452948747180289,0.0234957120061621,0.214270050005528,0.27627618082243,0.0328288529196023,-0.066834653224829,1,-0.150340847699662,-0.156983825741637
"CCND2",0.0303734934793892,-0.162835202504633,0.0558484318971298,-0.126152801022154,0.202535472912575,-0.0369142833064687,-0.0188029819863263,-0.16463267088073,-0.0035576919171642,0.0894944416809236,-0.0630508079551415,0.0299852629678335,-0.138997416815645,-0.0613757266010111,0.00433757409058774,0.0200356239523895,-0.0361221722697719,-0.225376008544955,-0.101336841346155,0.000603774945639991,-0.0569628884516677,-0.0987593463081595,-0.0290612583643256,-0.0746865325867215,-0.115334226418014,0.0044293721701881,-0.00313961021677905,-0.0817409814527083,-0.0548256300610836,0.260700321492361,0.0640961158599825,-0.216064819371099,0.0655043615589727,-0.00668896122220281,0.0527963470571399,-0.046610070501817,0.0956725601857563,-0.0988167840556823,-0.0825060355770566,-0.00248988059130401,-0.0285405396641956,-0.131782506999291,-0.0481813550199624,0.194000692350269,0.0145506694207585,-0.0972315057805521,-0.123404062783027,-0.0577057588978537,-0.193067909525582,-0.0500894624773946,-0.0872097098288563,0.0419228707727216,-0.0450636640247184,-0.128620507663415,-0.160181905387589,-0.105706554261273,0.212819099142112,-0.0120705656402165,0.0802025546949808,-0.142397119417579,-0.106214996547237,-0.0154502536125722,-0.0628963603191807,0.0877498693565693,-0.00545341791433949,-0.0403197965758495,0.0256001535481835,-0.145324887911516,-0.0922776120688184,-0.0962923807194725,-0.0264301524494507,-0.109286849594397,-0.117524296524959,0.0987538940370044,-0.0928236149945585,-0.0693370925167494,0.0423745749619361,0.0504931208521946,-0.0769681341180127,-0.202971991791817,0.0260567502157549,-0.0238747809673639,0.0274280915974868,-0.140799762708962,-0.104126400543515,-0.00697655778572445,0.195652131467837,-0.0685589975847596,0.136581772406665,0.0186970224218197,0.0115935788372713,0.0761310175142517,-0.0728898480581752,0.0216083251732708,-0.0925979840598978,0.00456804201886075,0.00292677359619672,-0.150340847699662,1,-0.0612070252662507
"ARPC4",0.538014533418888,0.263066842040197,0.352804645119121,0.420041336082008,0.0815309341770405,0.0702993438288302,0.173685678637292,0.0312641694929864,0.185507966723634,0.415517473061012,0.297012362924389,0.0504120938276927,0.0763985647026133,0.094709623566632,0.235077865116257,0.0753385662725607,-0.0156357480649737,0.516955197134209,0.583514094999323,-0.128394641505463,0.125015229547959,-0.0221541092550644,0.595676146310085,0.0670988713504113,0.111692713370822,0.369433336647592,-0.0330665220949138,0.310759839628674,0.580006306503457,0.0133311979685933,0.457579489685288,0.332159069631888,-0.0671304625756965,0.306263004714593,0.0370416649699149,0.538660399551121,0.27806882583474,0.578694095591148,0.0526987513392294,0.34030420635364,0.140949267283397,0.233561040159682,0.617554933453106,0.165233661969178,0.192296246434233,-0.0231631021511175,0.0760793977327154,-0.00338533567324109,0.578546487651963,0.415874006829626,0.481691644393042,0.233771542009986,0.175985433352596,0.406939902174244,0.518628791858417,0.413474675222308,0.0291332587481914,-0.250708063997706,0.557449095589496,0.207539047593705,0.011753839666695,-0.0857023777796689,-0.0923975277963535,-0.0596498591515955,0.306046873650338,0.391398946762266,0.441459594957824,0.101949780229401,0.452371616193948,0.45068073184594,0.227433694472797,0.220719164835594,-0.0258415785878038,0.301746845590991,0.541402367550692,-0.13353154632689,0.13940646850262,0.241383978601885,0.0337989930790026,0.101021149613659,0.390100127797324,0.525010172317464,0.0163861326874931,0.28428267541529,0.513521561254306,0.473535206229345,0.398154148978624,0.00321890278098354,0.306876434031003,0.0396544651533682,-0.0908379184113299,0.0276101980351806,0.233584126790465,-0.0381045080974269,0.238006078974592,0.128050644786046,0.530194879911844,-0.156983825741637,-0.0612070252662507,1
